order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds
3821369,1,Shanghai,1631,121.50998,31.12273,3351,1,08-06 09:28:00,08-06 09:28:00,121.52276,31.10596,08-06 14:12:00,08-06 14:12:00,121.51086,31.12265,806
3829855,1,Shanghai,1631,121.50944,31.12287,3351,1,08-22 14:49:00,08-22 14:49:00,121.5228,31.10596,08-22 15:14:00,08-22 15:14:00,121.50957,31.12283,822
1819606,1,Shanghai,1631,121.50905,31.12327,3351,1,07-23 09:23:00,07-23 09:23:00,121.5228,31.10597,07-23 14:26:00,07-23 14:26:00,121.509,31.12241,723
1667875,1,Shanghai,1631,121.50915,31.12327,3351,1,07-31 08:53:00,07-31 08:53:00,121.52289,31.10599,07-31 10:28:00,07-31 10:28:00,121.50912,31.12298,731
854546,1,Shanghai,1631,121.50935,31.12316,3351,1,08-20 14:08:00,08-20 14:08:00,121.52277,31.10609,08-20 14:33:00,08-20 14:33:00,121.50924,31.12329,820
3032290,1,Shanghai,1631,121.50905,31.12295,3351,1,07-08 09:40:00,07-08 09:40:00,121.52284,31.10597,07-08 13:31:00,07-08 13:31:00,121.50907,31.12314,708
2098713,1,Shanghai,1631,121.50915,31.12318,3351,1,07-15 17:24:00,07-15 17:24:00,121.52281,31.10597,07-15 17:44:00,07-15 17:44:00,121.5092,31.12312,715
373167,1,Shanghai,1631,121.50959,31.12258,3351,1,06-26 08:41:00,06-26 08:41:00,121.5228,31.10591,06-26 12:42:00,06-26 12:42:00,121.50963,31.12166,626
3259295,1,Shanghai,1631,121.50973,31.12278,3351,1,09-28 09:03:00,09-28 09:03:00,121.52286,31.10782,09-28 12:30:00,09-28 12:30:00,121.50927,31.12239,928
3956505,1,Shanghai,1631,121.51009,31.12276,3351,1,06-09 15:17:00,06-09 15:17:00,121.52273,31.10607,06-09 18:03:00,06-09 18:03:00,121.50983,31.12389,609
282060,1,Shanghai,1631,121.50941,31.12359,3351,1,09-27 14:32:00,09-27 14:32:00,121.52297,31.1078,09-27 14:55:00,09-27 14:55:00,121.50951,31.12363,927
3519297,1,Shanghai,1631,121.51047,31.12313,3351,1,07-23 18:56:00,07-23 18:56:00,121.52271,31.10591,07-23 19:43:00,07-23 19:43:00,121.51049,31.12315,723
2939249,1,Shanghai,1631,121.50894,31.12296,3351,1,08-24 18:03:00,08-24 18:03:00,121.52288,31.10605,08-24 18:50:00,08-24 18:50:00,121.50891,31.123,824
3219637,1,Shanghai,1631,121.51034,31.1224,3351,1,07-03 09:28:00,07-03 09:28:00,121.52286,31.10593,07-03 13:18:00,07-03 13:18:00,121.51053,31.12263,703
391346,1,Shanghai,1631,121.50957,31.12257,3351,1,10-14 12:34:00,10-14 12:34:00,121.52282,31.10789,10-14 14:53:00,10-14 14:53:00,121.51015,31.12418,1014
3564666,1,Shanghai,1631,121.50984,31.12273,3351,1,10-26 14:43:00,10-26 14:43:00,121.52284,31.10783,10-26 15:37:00,10-26 15:37:00,121.50891,31.12283,1026
389372,1,Shanghai,1631,121.50909,31.12312,3351,1,06-08 14:45:00,06-08 14:45:00,121.52285,31.10597,06-08 19:18:00,06-08 19:18:00,121.51068,31.12274,608
68230,1,Shanghai,1631,121.50975,31.12282,3351,1,09-28 09:11:00,09-28 09:11:00,121.52283,31.10788,09-28 12:18:00,09-28 12:18:00,121.51076,31.12257,928
1582935,1,Shanghai,1631,121.50988,31.12274,3351,1,08-13 12:05:00,08-13 12:05:00,121.52286,31.10594,08-13 13:19:00,08-13 13:19:00,121.51089,31.12272,813
3318105,1,Shanghai,1631,121.50999,31.12286,3351,1,10-08 09:08:00,10-08 09:08:00,121.5229,31.10788,10-08 12:36:00,10-08 12:36:00,121.51043,31.12318,1008
1238358,1,Shanghai,1631,121.50975,31.12285,3351,1,10-05 08:52:00,10-05 08:52:00,121.52294,31.10779,10-05 12:07:00,10-05 12:07:00,121.51078,31.12192,1005
3613358,1,Shanghai,1631,121.51025,31.12399,3351,1,10-03 09:25:00,10-03 09:25:00,121.52299,31.10782,10-03 11:09:00,10-03 11:09:00,121.50896,31.12344,1003
1711957,1,Shanghai,1631,121.51005,31.12288,3351,1,07-23 09:46:00,07-23 09:46:00,121.52283,31.10597,07-23 13:33:00,07-23 13:33:00,121.50831,31.12381,723
542503,1,Shanghai,1631,121.50921,31.12309,3351,1,08-23 17:46:00,08-23 17:46:00,121.5228,31.10608,08-23 18:06:00,08-23 18:06:00,121.50924,31.12298,823
2837309,1,Shanghai,1631,121.50916,31.12324,3351,1,06-17 13:52:00,06-17 13:52:00,121.52289,31.10599,06-17 14:58:00,06-17 14:58:00,121.5096,31.124,617
3361148,1,Shanghai,1631,121.50934,31.12264,3351,1,09-08 16:05:00,09-08 16:05:00,121.52297,31.10783,09-08 16:38:00,09-08 16:38:00,121.51003,31.12409,908
1096180,1,Shanghai,1631,121.5095,31.12249,3351,1,10-03 09:24:00,10-03 09:24:00,121.52289,31.10773,10-03 10:57:00,10-03 10:57:00,121.50961,31.12499,1003
1950236,1,Shanghai,1631,121.51055,31.12263,3351,1,06-17 13:50:00,06-17 13:50:00,121.5228,31.106,06-17 15:30:00,06-17 15:30:00,121.51044,31.12254,617
4505169,1,Shanghai,1631,121.50987,31.12274,3351,1,10-14 12:29:00,10-14 12:29:00,121.52283,31.10772,10-14 15:27:00,10-14 15:27:00,121.51109,31.12252,1014
3304104,1,Shanghai,1631,121.5094,31.12268,3351,1,09-22 09:10:00,09-22 09:10:00,121.52285,31.1078,09-22 11:20:00,09-22 11:20:00,121.50962,31.12402,922
1161636,1,Shanghai,1631,121.50932,31.12269,3351,1,07-16 10:21:00,07-16 10:21:00,121.5228,31.106,07-16 15:38:00,07-16 15:38:00,121.51056,31.12335,716
1386060,1,Shanghai,1631,121.50949,31.12252,3351,1,07-16 10:06:00,07-16 10:06:00,121.52276,31.10603,07-16 15:28:00,07-16 15:28:00,121.51018,31.12412,716
1264811,1,Shanghai,1631,121.51091,31.122,3351,1,10-05 08:50:00,10-05 08:50:00,121.52287,31.10788,10-05 11:22:00,10-05 11:22:00,121.50972,31.12304,1005
685434,1,Shanghai,1631,121.50979,31.12289,3351,1,08-20 09:35:00,08-20 09:35:00,121.52273,31.10597,08-20 13:39:00,08-20 13:39:00,121.50957,31.12241,820
3035830,1,Shanghai,1631,121.51039,31.12409,3351,1,10-17 17:14:00,10-17 17:14:00,121.52292,31.10781,10-17 17:35:00,10-17 17:35:00,121.51023,31.12396,1017
295643,1,Shanghai,1631,121.50902,31.12316,3351,1,07-30 10:13:00,07-30 10:13:00,121.52273,31.10593,07-30 12:56:00,07-30 12:56:00,121.5104,31.12395,730
3511009,1,Shanghai,1631,121.50954,31.12252,3351,1,06-25 09:50:00,06-25 09:50:00,121.52286,31.10607,06-25 13:05:00,06-25 13:05:00,121.50974,31.12388,625
2142440,1,Shanghai,1631,121.50968,31.1224,3351,1,07-18 09:30:00,07-18 09:30:00,121.52288,31.10594,07-18 14:00:00,07-18 14:00:00,121.50972,31.12229,718
273908,1,Shanghai,1631,121.50986,31.12276,3351,1,08-10 13:40:00,08-10 13:40:00,121.5228,31.10596,08-10 15:15:00,08-10 15:15:00,121.51073,31.12217,810
4175006,1,Shanghai,1631,121.50983,31.1228,3351,1,10-06 08:39:00,10-06 08:39:00,121.52283,31.10782,10-06 12:41:00,10-06 12:41:00,121.50948,31.1223,1006
1404056,1,Shanghai,1631,121.50907,31.12316,3351,1,07-07 10:07:00,07-07 10:07:00,121.52271,31.10597,07-07 13:51:00,07-07 13:51:00,121.51056,31.12275,707
1105106,1,Shanghai,1631,121.50992,31.12125,3351,1,08-18 09:49:00,08-18 09:49:00,121.52278,31.10604,08-18 11:56:00,08-18 11:56:00,121.50982,31.12121,818
3582774,1,Shanghai,1631,121.50944,31.12242,3351,1,07-18 09:25:00,07-18 09:25:00,121.52272,31.10609,07-18 13:25:00,07-18 13:25:00,121.51096,31.12479,718
1297466,1,Shanghai,1631,121.50981,31.12285,3351,1,08-14 09:33:00,08-14 09:33:00,121.5228,31.10595,08-14 12:49:00,08-14 12:49:00,121.5097,31.12388,814
3116193,1,Shanghai,1631,121.5094,31.1225,3351,1,10-12 17:01:00,10-12 17:01:00,121.52284,31.10781,10-12 17:24:00,10-12 17:24:00,121.50945,31.12241,1012
957939,1,Shanghai,1631,121.50949,31.12259,3351,1,08-18 09:20:00,08-18 09:20:00,121.52276,31.10591,08-18 12:04:00,08-18 12:04:00,121.50954,31.1228,818
2773364,1,Shanghai,1631,121.50985,31.12282,3351,1,08-17 09:26:00,08-17 09:26:00,121.52275,31.10601,08-17 13:31:00,08-17 13:31:00,121.51061,31.12265,817
4186452,1,Shanghai,1631,121.50942,31.12261,3351,1,06-04 12:00:00,06-04 12:00:00,121.52283,31.10603,06-04 13:09:00,06-04 13:09:00,121.51047,31.12367,604
2120527,1,Shanghai,1631,121.51035,31.12393,3351,1,07-24 18:17:00,07-24 18:17:00,121.52272,31.10594,07-24 19:00:00,07-24 19:00:00,121.51036,31.12392,724
2073110,1,Shanghai,1631,121.51076,31.12263,3351,1,08-17 09:34:00,08-17 09:34:00,121.5228,31.10601,08-17 13:01:00,08-17 13:01:00,121.5095,31.1236,817
814803,1,Shanghai,1631,121.51008,31.12169,3351,1,10-08 09:17:00,10-08 09:17:00,121.5229,31.10784,10-08 12:13:00,10-08 12:13:00,121.5098,31.12397,1008
1212660,1,Shanghai,1631,121.50983,31.12278,3351,1,10-26 14:41:00,10-26 14:41:00,121.52286,31.10785,10-26 17:02:00,10-26 17:02:00,121.51027,31.12179,1026
3174944,1,Shanghai,1631,121.50907,31.12327,3351,1,07-18 09:18:00,07-18 09:18:00,121.52277,31.106,07-18 13:31:00,07-18 13:31:00,121.51049,31.12345,718
4417370,1,Shanghai,1631,121.50918,31.12317,3351,1,08-07 13:18:00,08-07 13:18:00,121.52281,31.10602,08-07 13:39:00,08-07 13:39:00,121.50918,31.12318,807
3291380,1,Shanghai,1631,121.5102,31.12395,3351,1,09-20 08:51:00,09-20 08:51:00,121.52286,31.10783,09-20 11:07:00,09-20 11:07:00,121.50954,31.12246,920
646906,1,Shanghai,1631,121.51092,31.12195,3351,1,08-17 09:27:00,08-17 09:27:00,121.52272,31.10593,08-17 13:21:00,08-17 13:21:00,121.51059,31.12359,817
501734,1,Shanghai,1631,121.50997,31.1228,3351,1,10-24 09:22:00,10-24 09:22:00,121.52282,31.10787,10-24 13:20:00,10-24 13:20:00,121.50947,31.12226,1024
3312714,1,Shanghai,1631,121.50945,31.12361,3351,1,10-07 09:09:00,10-07 09:09:00,121.52282,31.10771,10-07 12:09:00,10-07 12:09:00,121.50912,31.12305,1007
2373659,1,Shanghai,1631,121.50912,31.12284,3351,1,06-03 14:05:00,06-03 14:05:00,121.52278,31.10596,06-03 16:14:00,06-03 16:14:00,121.50898,31.12233,603
917181,1,Shanghai,1631,121.5091,31.12251,3351,1,09-21 08:44:00,09-21 08:44:00,121.5229,31.10787,09-21 10:33:00,09-21 10:33:00,121.51044,31.12257,921
2567238,1,Shanghai,1631,121.51002,31.1228,3351,1,07-16 10:21:00,07-16 10:21:00,121.52283,31.10598,07-16 15:22:00,07-16 15:22:00,121.50986,31.12332,716
464537,1,Shanghai,1631,121.5091,31.12318,3351,1,06-05 11:17:00,06-05 11:17:00,121.52281,31.10593,06-05 14:48:00,06-05 14:48:00,121.51041,31.124,605
1248327,1,Shanghai,1631,121.50992,31.12283,3351,1,10-10 09:36:00,10-10 09:36:00,121.52295,31.10775,10-10 14:23:00,10-10 14:23:00,121.51037,31.12176,1010
667642,1,Shanghai,1631,121.50936,31.12253,3351,1,10-02 08:44:00,10-02 08:44:00,121.52292,31.10774,10-02 11:59:00,10-02 11:59:00,121.51065,31.12277,1002
1269833,1,Shanghai,1631,121.50983,31.1228,3351,1,10-10 09:34:00,10-10 09:34:00,121.52284,31.10777,10-10 14:49:00,10-10 14:49:00,121.51085,31.12262,1010
2877652,1,Shanghai,1631,121.50989,31.12283,3351,1,09-18 08:45:00,09-18 08:45:00,121.52281,31.10784,09-18 10:44:00,09-18 10:44:00,121.50925,31.12282,918
522246,1,Shanghai,1631,121.50924,31.12296,3351,1,09-04 17:44:00,09-04 17:44:00,121.52298,31.10776,09-04 18:11:00,09-04 18:11:00,121.50931,31.12298,904
537447,1,Shanghai,1631,121.50919,31.12328,3351,1,07-30 10:10:00,07-30 10:10:00,121.52287,31.10608,07-30 13:04:00,07-30 13:04:00,121.51078,31.12201,730
2155915,1,Shanghai,1631,121.50986,31.12285,3351,1,08-13 12:04:00,08-13 12:04:00,121.52276,31.10609,08-13 13:09:00,08-13 13:09:00,121.51065,31.12352,813
3889815,1,Shanghai,1631,121.50944,31.12259,3351,1,10-12 14:22:00,10-12 14:22:00,121.52293,31.10787,10-12 15:48:00,10-12 15:48:00,121.51063,31.12278,1012
690105,1,Shanghai,1631,121.50916,31.1232,3351,1,07-09 10:02:00,07-09 10:02:00,121.52272,31.10609,07-09 15:32:00,07-09 15:32:00,121.50919,31.12482,709
4042200,1,Shanghai,1631,121.50918,31.12323,3351,1,07-29 09:29:00,07-29 09:29:00,121.52289,31.10607,07-29 11:50:00,07-29 11:50:00,121.51021,31.12197,729
2451712,1,Shanghai,1631,121.50931,31.12266,3351,1,09-28 09:03:00,09-28 09:03:00,121.52285,31.10773,09-28 12:10:00,09-28 12:10:00,121.51067,31.12266,928
3822255,1,Shanghai,1631,121.5088,31.12296,3351,1,08-12 10:27:00,08-12 10:27:00,121.52273,31.10599,08-12 14:02:00,08-12 14:02:00,121.50899,31.12281,812
2054117,1,Shanghai,1631,121.51,31.12271,3351,1,10-13 14:02:00,10-13 14:02:00,121.52285,31.10786,10-13 15:36:00,10-13 15:36:00,121.51102,31.12235,1013
3868740,1,Shanghai,1631,121.50907,31.12256,3351,1,10-25 09:52:00,10-25 09:52:00,121.52285,31.10782,10-25 13:21:00,10-25 13:21:00,121.50915,31.1229,1025
1614336,1,Shanghai,1631,121.51001,31.1228,3351,1,08-10 13:39:00,08-10 13:39:00,121.52271,31.10591,08-10 14:21:00,08-10 14:21:00,121.50937,31.12372,810
1985761,1,Shanghai,1631,121.50975,31.12281,3351,1,09-20 08:57:00,09-20 08:57:00,121.5229,31.10782,09-20 12:27:00,09-20 12:27:00,121.50963,31.12365,920
399808,1,Shanghai,1631,121.50937,31.12297,3351,1,09-12 17:42:00,09-12 17:42:00,121.52297,31.10788,09-12 18:02:00,09-12 18:02:00,121.50933,31.12294,912
823109,1,Shanghai,1631,121.50937,31.12254,3351,1,09-30 08:46:00,09-30 08:46:00,121.52295,31.10778,09-30 12:05:00,09-30 12:05:00,121.51095,31.1221,930
1511943,1,Shanghai,1631,121.50957,31.12258,3351,1,09-21 08:43:00,09-21 08:43:00,121.52286,31.10772,09-21 11:44:00,09-21 11:44:00,121.51008,31.1221,921
2110378,1,Shanghai,1631,121.51078,31.12253,3351,1,10-18 09:32:00,10-18 09:32:00,121.5229,31.10786,10-18 11:52:00,10-18 11:52:00,121.50929,31.12352,1018
224134,1,Shanghai,1631,121.50905,31.12212,3351,1,10-14 12:36:00,10-14 12:36:00,121.52291,31.10789,10-14 15:54:00,10-14 15:54:00,121.50949,31.12285,1014
776074,1,Shanghai,1631,121.50987,31.12277,3351,1,10-22 09:45:00,10-22 09:45:00,121.52283,31.10774,10-22 16:31:00,10-22 16:31:00,121.51059,31.12143,1022
2991960,1,Shanghai,1631,121.50951,31.12241,3351,1,10-31 12:13:00,10-31 12:13:00,121.52284,31.10788,10-31 12:15:00,10-31 12:15:00,121.51079,31.12211,1031
3550822,1,Shanghai,1631,121.51008,31.12281,3351,1,07-30 09:21:00,07-30 09:21:00,121.52281,31.10605,07-30 13:25:00,07-30 13:25:00,121.50917,31.12307,730
3325749,1,Shanghai,1631,121.50912,31.12322,3351,1,08-01 08:58:00,08-01 08:58:00,121.52271,31.10605,08-01 11:15:00,08-01 11:15:00,121.50936,31.12353,801
1256805,1,Shanghai,1631,121.50949,31.12253,3351,1,07-24 09:16:00,07-24 09:16:00,121.5228,31.10599,07-24 12:55:00,07-24 12:55:00,121.51016,31.12409,724
1186208,1,Shanghai,1631,121.50951,31.12257,3351,1,10-05 08:48:00,10-05 08:48:00,121.52283,31.10772,10-05 12:02:00,10-05 12:02:00,121.51119,31.12205,1005
2021356,1,Shanghai,1631,121.50843,31.12361,3351,1,06-26 13:17:00,06-26 13:17:00,121.52289,31.10593,06-26 13:58:00,06-26 13:58:00,121.50855,31.12366,626
1992782,1,Shanghai,1631,121.51054,31.12346,3351,1,09-21 08:45:00,09-21 08:45:00,121.52293,31.10781,09-21 11:10:00,09-21 11:10:00,121.51063,31.12358,921
103486,1,Shanghai,1631,121.50973,31.1228,3351,1,10-15 09:20:00,10-15 09:20:00,121.52288,31.10787,10-15 11:30:00,10-15 11:30:00,121.50913,31.12402,1015
1976422,1,Shanghai,1631,121.5091,31.12316,3351,1,06-04 11:59:00,06-04 11:59:00,121.52277,31.10603,06-04 12:59:00,06-04 12:59:00,121.5101,31.12403,604
3301030,1,Shanghai,1631,121.51008,31.12277,3351,1,08-19 09:19:00,08-19 09:19:00,121.52285,31.10594,08-19 11:40:00,08-19 11:40:00,121.50979,31.12221,819
614744,1,Shanghai,1631,121.51052,31.12261,3351,1,06-03 14:07:00,06-03 14:07:00,121.52274,31.10597,06-03 17:01:00,06-03 17:01:00,121.50917,31.12224,603
1030611,1,Shanghai,1631,121.50919,31.12317,3351,1,06-02 17:04:00,06-02 17:04:00,121.52272,31.10604,06-02 19:22:00,06-02 19:22:00,121.509,31.12225,602
906134,1,Shanghai,1631,121.51068,31.12261,3351,1,07-22 09:10:00,07-22 09:10:00,121.52273,31.10606,07-22 12:23:00,07-22 12:23:00,121.5108,31.12277,722
396222,1,Shanghai,1631,121.50979,31.12274,3351,1,10-15 09:19:00,10-15 09:19:00,121.52294,31.10785,10-15 11:44:00,10-15 11:44:00,121.50995,31.12327,1015
1652455,1,Shanghai,1631,121.50947,31.12375,3351,1,08-15 13:36:00,08-15 13:36:00,121.52278,31.10604,08-15 14:19:00,08-15 14:19:00,121.50959,31.1238,815
2770258,1,Shanghai,1631,121.51,31.12275,3351,1,07-10 10:13:00,07-10 10:13:00,121.52289,31.10595,07-10 14:32:00,07-10 14:32:00,121.51021,31.12342,710
707002,1,Shanghai,1631,121.50903,31.12319,3351,1,07-10 09:54:00,07-10 09:54:00,121.5228,31.10593,07-10 13:53:00,07-10 13:53:00,121.50576,31.12799,710
2608867,1,Shanghai,1631,121.51056,31.12269,3351,1,07-09 10:06:00,07-09 10:06:00,121.52275,31.10593,07-09 16:01:00,07-09 16:01:00,121.51045,31.12252,709
2024640,1,Shanghai,1631,121.50954,31.12255,3351,1,10-06 08:40:00,10-06 08:40:00,121.52286,31.10771,10-06 10:49:00,10-06 10:49:00,121.50872,31.12349,1006
168603,1,Shanghai,1631,121.50933,31.12252,3351,1,10-01 08:38:00,10-01 08:38:00,121.52292,31.10781,10-01 12:15:00,10-01 12:15:00,121.51038,31.12333,1001
1355147,1,Shanghai,1631,121.50919,31.12312,3351,1,06-09 15:13:00,06-09 15:13:00,121.52273,31.10605,06-09 18:41:00,06-09 18:41:00,121.5108,31.12256,609
12598,1,Shanghai,1631,121.50935,31.12286,3351,1,06-16 16:20:00,06-16 16:20:00,121.52282,31.106,06-16 16:40:00,06-16 16:40:00,121.50932,31.12275,616
2513597,1,Shanghai,1631,121.50918,31.12313,3351,1,07-09 10:02:00,07-09 10:02:00,121.52287,31.10608,07-09 15:21:00,07-09 15:21:00,121.50959,31.12369,709
673715,1,Shanghai,1631,121.50998,31.12172,3351,1,06-05 16:39:00,06-05 16:39:00,121.5228,31.10596,06-05 18:46:00,06-05 18:46:00,121.50899,31.12239,605
809112,1,Shanghai,1631,121.50985,31.12286,3351,1,08-17 09:25:00,08-17 09:25:00,121.52283,31.10593,08-17 13:09:00,08-17 13:09:00,121.50994,31.12373,817
2387880,1,Shanghai,1631,121.50998,31.12286,3351,1,08-10 13:39:00,08-10 13:39:00,121.52283,31.10597,08-10 14:15:00,08-10 14:15:00,121.50781,31.12468,810
749135,1,Shanghai,1631,121.50915,31.12291,3351,1,07-29 09:26:00,07-29 09:26:00,121.52286,31.10601,07-29 10:59:00,07-29 10:59:00,121.50871,31.12301,729
1903982,1,Shanghai,1631,121.51,31.12286,3351,1,09-27 10:13:00,09-27 10:13:00,121.52287,31.10778,09-27 14:01:00,09-27 14:01:00,121.50983,31.12173,927
1971375,1,Shanghai,1631,121.50952,31.12252,3351,1,07-08 09:45:00,07-08 09:45:00,121.52271,31.10601,07-08 13:37:00,07-08 13:37:00,121.5094,31.12388,708
989829,1,Shanghai,1631,121.50933,31.12261,3351,1,10-01 08:37:00,10-01 08:37:00,121.52282,31.1078,10-01 11:47:00,10-01 11:47:00,121.50916,31.12334,1001
1907118,1,Shanghai,1631,121.50961,31.12238,3351,1,07-16 09:44:00,07-16 09:44:00,121.52286,31.10607,07-16 16:23:00,07-16 16:23:00,121.50944,31.12229,716
1283636,1,Shanghai,1631,121.50943,31.12195,3351,1,08-11 18:39:00,08-11 18:39:00,121.52274,31.10604,08-11 18:56:00,08-11 18:56:00,121.50937,31.12185,811
2848462,1,Shanghai,1631,121.50952,31.12245,3351,1,10-23 08:52:00,10-23 08:52:00,121.52289,31.10785,10-23 13:32:00,10-23 13:32:00,121.50969,31.1238,1023
803701,1,Shanghai,1631,121.50947,31.12253,3351,1,10-07 09:26:00,10-07 09:26:00,121.52284,31.10776,10-07 13:04:00,10-07 13:04:00,121.50948,31.12236,1007
4224666,1,Shanghai,1631,121.50918,31.12296,3351,1,06-28 14:02:00,06-28 14:02:00,121.5228,31.10601,06-28 14:31:00,06-28 14:31:00,121.50917,31.12284,628
282152,1,Shanghai,1631,121.50979,31.12272,3351,1,09-30 08:47:00,09-30 08:47:00,121.5229,31.10777,09-30 11:25:00,09-30 11:25:00,121.5101,31.12398,930
3570243,1,Shanghai,1631,121.50911,31.12323,3351,1,06-08 14:45:00,06-08 14:45:00,121.52283,31.10595,06-08 17:21:00,06-08 17:21:00,121.50882,31.12301,608
683762,1,Shanghai,1631,121.5104,31.12397,3351,1,07-27 18:26:00,07-27 18:26:00,121.52289,31.10606,07-27 18:47:00,07-27 18:47:00,121.51041,31.12407,727
2065870,1,Shanghai,1631,121.50999,31.12281,3351,1,07-05 09:58:00,07-05 09:58:00,121.5228,31.10594,07-05 13:34:00,07-05 13:34:00,121.50954,31.12235,705
192305,1,Shanghai,1631,121.50997,31.1228,3351,1,07-23 09:40:00,07-23 09:40:00,121.5228,31.10591,07-23 14:12:00,07-23 14:12:00,121.509,31.12251,723
4408413,1,Shanghai,1631,121.50916,31.12318,3351,1,06-26 08:44:00,06-26 08:44:00,121.52271,31.10597,06-26 12:15:00,06-26 12:15:00,121.51049,31.12351,626
708501,1,Shanghai,1631,121.50911,31.12325,3351,1,06-09 15:20:00,06-09 15:20:00,121.52281,31.10604,06-09 18:46:00,06-09 18:46:00,121.51108,31.12259,609
2662693,1,Shanghai,1631,121.5095,31.12259,3351,1,09-07 09:56:00,09-07 09:56:00,121.52294,31.10781,09-07 10:23:00,09-07 10:23:00,121.51101,31.1219,907
2823784,1,Shanghai,1631,121.50945,31.12246,3351,1,10-02 08:41:00,10-02 08:41:00,121.52293,31.10771,10-02 11:14:00,10-02 11:14:00,121.50946,31.12379,1002
3298748,1,Shanghai,1631,121.50959,31.12249,3351,1,08-25 09:47:00,08-25 09:47:00,121.52281,31.10603,08-25 11:29:00,08-25 11:29:00,121.5091,31.12356,825
3483029,1,Shanghai,1631,121.5098,31.12287,3351,1,09-29 09:13:00,09-29 09:13:00,121.52282,31.10785,09-29 12:46:00,09-29 12:46:00,121.51064,31.12319,929
1007153,1,Shanghai,1631,121.51007,31.1228,3351,1,06-08 14:43:00,06-08 14:43:00,121.5228,31.10594,06-08 19:51:00,06-08 19:51:00,121.50992,31.12226,608
3402503,1,Shanghai,1631,121.51,31.12279,3351,1,10-02 08:44:00,10-02 08:44:00,121.52286,31.10773,10-02 11:54:00,10-02 11:54:00,121.5108,31.12258,1002
3997703,1,Shanghai,1631,121.50954,31.12257,3351,1,10-22 09:38:00,10-22 09:38:00,121.52287,31.1078,10-22 12:48:00,10-22 12:48:00,121.51041,31.12422,1022
3944064,1,Shanghai,1631,121.50997,31.12287,3351,1,07-07 10:06:00,07-07 10:06:00,121.52272,31.10594,07-07 13:39:00,07-07 13:39:00,121.51018,31.12424,707
3209551,1,Shanghai,1631,121.50905,31.12323,3351,1,07-19 09:08:00,07-19 09:08:00,121.52271,31.10605,07-19 11:37:00,07-19 11:37:00,121.50893,31.12358,719
2155387,1,Shanghai,1631,121.50932,31.12263,3351,1,10-10 09:11:00,10-10 09:11:00,121.52291,31.10775,10-10 14:37:00,10-10 14:37:00,121.51075,31.12231,1010
1796423,1,Shanghai,1631,121.50974,31.12287,3351,1,08-24 10:01:00,08-24 10:01:00,121.52278,31.10591,08-24 12:59:00,08-24 12:59:00,121.51012,31.12395,824
3402622,1,Shanghai,1631,121.50936,31.12253,3351,1,08-18 09:16:00,08-18 09:16:00,121.52276,31.106,08-18 11:39:00,08-18 11:39:00,121.5108,31.12195,818
2119183,1,Shanghai,1631,121.50937,31.12264,3351,1,08-19 09:24:00,08-19 09:24:00,121.52276,31.10599,08-19 10:18:00,08-19 10:18:00,121.50913,31.12323,819
1800092,1,Shanghai,1631,121.50904,31.12338,3351,1,07-12 09:51:00,07-12 09:51:00,121.52272,31.10591,07-12 16:12:00,07-12 16:12:00,121.50892,31.12355,712
3845473,1,Shanghai,1631,121.50903,31.12267,3351,1,09-20 08:54:00,09-20 08:54:00,121.52287,31.10781,09-20 10:58:00,09-20 10:58:00,121.50918,31.12279,920
3729168,1,Shanghai,1631,121.50976,31.12279,3351,1,10-05 08:48:00,10-05 08:48:00,121.52281,31.10774,10-05 11:33:00,10-05 11:33:00,121.51021,31.12396,1005
3977567,1,Shanghai,1631,121.50989,31.1228,3351,1,10-05 08:52:00,10-05 08:52:00,121.52292,31.10782,10-05 12:22:00,10-05 12:22:00,121.50991,31.1217,1005
2555881,1,Shanghai,1631,121.50992,31.12273,3351,1,08-15 09:17:00,08-15 09:17:00,121.5228,31.10591,08-15 11:40:00,08-15 11:40:00,121.51048,31.12286,815
1482690,1,Shanghai,1631,121.51008,31.12278,3351,1,09-27 10:12:00,09-27 10:12:00,121.52287,31.10772,09-27 13:16:00,09-27 13:16:00,121.50907,31.12202,927
3641651,1,Shanghai,1631,121.50984,31.12287,3351,1,10-06 08:41:00,10-06 08:41:00,121.52288,31.10776,10-06 11:56:00,10-06 11:56:00,121.50994,31.12403,1006
441478,1,Shanghai,1631,121.50924,31.12321,3351,1,06-26 08:44:00,06-26 08:44:00,121.52282,31.10591,06-26 11:56:00,06-26 11:56:00,121.50958,31.1239,626
1470910,1,Shanghai,1631,121.50947,31.12235,3351,1,07-09 10:28:00,07-09 10:28:00,121.52279,31.10607,07-09 16:32:00,07-09 16:32:00,121.50946,31.12223,709
3430073,1,Shanghai,1631,121.5108,31.12199,3351,1,08-24 18:04:00,08-24 18:04:00,121.52279,31.10606,08-24 18:39:00,08-24 18:39:00,121.51084,31.12206,824
609071,1,Shanghai,1631,121.51,31.12281,3351,1,10-07 09:26:00,10-07 09:26:00,121.52292,31.10775,10-07 13:15:00,10-07 13:15:00,121.50983,31.12237,1007
776571,1,Shanghai,1631,121.50925,31.12339,3351,1,06-27 10:16:00,06-27 10:16:00,121.52275,31.10605,06-27 12:21:00,06-27 12:21:00,121.50953,31.12369,627
