delivery_id,source_lat,source_lng,dest_lat,dest_lng,distance_km,vehicle_type,driver_id,package_weight_kg,order_time,scheduled_delivery_time,actual_delivery_time,traffic_level,weather_condition,road_type,delayed
2075008,31.10774,121.52283,31.12013,121.5049,2.193539433423294,ev bike,84,38.63410087324078,2024-09-28 17:58:00,2024-09-28 18:36:46.449464020,2024-09-28 18:16:00,Very High,stormy,City,0
1322118,31.10781,121.52297,31.11991,121.5048,2.1914212826702,truck,84,7.5710281978016205,2024-09-25 08:50:00,2024-09-25 09:28:45.941107840,2024-09-25 09:40:00,Very High,stormy,City,1
4424496,31.10786,121.52287,31.12049,121.50411,2.2719661439717243,van,84,29.556369479873418,2024-10-20 19:40:00,2024-10-20 20:19:05.271874552,2024-10-20 19:41:00,Low,clear,City,0
152989,31.10594,121.5228,31.12022,121.50422,2.3769694849179817,van,84,7.371877279503466,2024-07-27 09:47:00,2024-07-27 10:26:30.472676380,2024-07-27 11:01:00,High,foggy,City,1
437258,31.10599,121.52282,31.12061,121.50409,2.4129197310030617,ev bike,84,21.052088094463322,2024-08-05 17:54:00,2024-08-05 18:33:39.100735440,2024-08-05 19:16:00,Very High,stormy,City,1
1391332,31.10781,121.52286,31.11993,121.50476,2.187534315475425,van,84,34.344279351582145,2024-08-31 14:22:00,2024-08-31 15:00:45.008235715,2024-08-31 14:36:00,Medium,cold,City,0
4171367,31.10789,121.5229,31.12063,121.50361,2.3192870965067107,truck,84,10.413220484805514,2024-10-03 09:12:00,2024-10-03 09:51:16.628903161,2024-10-03 11:06:00,High,rainy,City,1
1776875,31.10596,121.52286,31.12075,121.50403,2.432701373665593,bike,84,33.18282710836108,2024-07-24 09:04:00,2024-07-24 09:43:43.848329680,2024-07-24 10:28:00,High,foggy,City,1
3697947,31.10603,121.52277,31.12019,121.50448,2.347526675055663,van,84,3.6163386279209364,2024-07-22 09:06:00,2024-07-22 09:45:23.406402013,2024-07-22 10:18:00,High,foggy,City,1
1643345,31.10783,121.52299,31.12024,121.50429,2.2524115095455253,ev van,84,41.57387482903675,2024-10-02 09:22:00,2024-10-02 10:01:00.578762290,2024-10-02 10:09:00,High,clear,City,1
634115,31.10784,121.52285,31.12049,121.5042,2.2651243237841467,ev van,84,15.598823658842745,2024-10-02 09:22:00,2024-10-02 10:01:03.629837707,2024-10-02 09:49:00,High,cold,City,0
345630,31.106,121.52289,31.12012,121.50437,2.360853176387795,ev van,84,10.387593490352867,2024-06-13 12:20:00,2024-06-13 12:59:26.604762332,2024-06-13 13:46:00,Medium,rainy,City,1
1090165,31.10591,121.5228,31.12075,121.50392,2.439967922847517,van,84,4.521752186548943,2024-08-27 10:13:00,2024-08-27 10:52:45.592301484,2024-08-27 11:54:00,High,rainy,City,1
3067269,31.10608,121.52275,31.12065,121.5041,2.4035452831535777,scooter,84,16.821357629693193,2024-07-21 09:10:00,2024-07-21 09:49:36.850867956,2024-07-21 10:42:00,High,stormy,City,1
3686926,31.10598,121.52289,31.12039,121.50425,2.3908850834371207,ev van,84,2.2639335511314633,2024-07-22 09:02:00,2024-07-22 09:41:33.812420025,2024-07-22 10:07:00,High,rainy,City,1
2197503,31.10782,121.52299,31.12029,121.50487,2.213204308348228,truck,84,17.266135191543913,2024-09-09 17:48:00,2024-09-09 18:26:51.169034004,2024-09-09 18:17:00,Very High,cold,City,0
2905115,31.10783,121.5229,31.12029,121.50429,2.2490662872568667,ev bike,84,40.9440561180669,2024-09-12 08:46:00,2024-09-12 09:24:59.775908942,2024-09-12 09:54:00,Very High,clear,City,1
3572073,31.10789,121.52294,31.1211,121.5046,2.2816442855951604,ev bike,84,22.43436422289195,2024-08-28 09:28:00,2024-08-28 10:07:07.594628544,2024-08-28 12:17:00,High,stormy,City,1
3748809,31.10775,121.52297,31.12048,121.50419,2.280349619566088,scooter,84,8.226529455175985,2024-08-28 09:43:00,2024-08-28 10:22:07.283908695,2024-08-28 11:24:00,High,clear,City,1
781522,31.10599,121.52286,31.1203,121.50436,2.373541714143258,ev van,84,28.39699894054988,2024-07-17 10:27:00,2024-07-17 11:06:29.650011393,2024-07-17 11:22:00,High,foggy,City,1
618197,31.10602,121.52284,31.12014,121.5043,2.362275144211007,bike,84,27.12727552993386,2024-06-12 13:03:00,2024-06-12 13:42:26.946034610,2024-06-12 16:04:00,Medium,stormy,City,1
1606246,31.10592,121.52288,31.12033,121.5043,2.386649563477262,scooter,84,53.25976673601267,2024-08-05 09:08:00,2024-08-05 09:47:32.795895232,2024-08-05 10:15:00,High,foggy,City,1
2609997,31.10772,121.52298,31.1205,121.50423,2.2815700007128785,ev bike,84,36.50750142673394,2024-09-02 09:06:00,2024-09-02 09:45:07.576800170,2024-09-02 10:36:00,High,foggy,City,1
1261123,31.10774,121.52286,31.12099,121.50396,2.3255090422525075,bike,84,29.53693409671391,2024-10-13 17:28:00,2024-10-13 18:07:18.122170140,2024-10-13 18:49:00,Very High,clear,City,1
1719163,31.10597,121.52273,31.12037,121.50431,2.3746322978888204,truck,84,38.150493807992724,2024-06-14 11:32:00,2024-06-14 12:11:29.911751492,2024-06-14 12:22:00,Medium,rainy,City,1
1467340,31.10591,121.52283,31.12013,121.50448,2.356239624165223,scooter,84,23.215021320407118,2024-08-07 09:28:00,2024-08-07 10:07:25.497509799,2024-08-07 10:21:00,High,foggy,City,1
2588826,31.10599,121.52286,31.12108,121.50422,2.442199081228026,truck,84,24.062311019297173,2024-07-02 09:43:00,2024-07-02 10:22:46.127779495,2024-07-02 11:58:00,High,clear,City,1
152855,31.106,121.52279,31.12023,121.50423,2.3718398675078385,ev van,84,48.98265172420833,2024-07-28 09:29:00,2024-07-28 10:08:29.241568202,2024-07-28 10:13:00,High,clear,City,1
2300972,31.10609,121.52283,31.12032,121.50429,2.370420586864858,van,84,1.6448137862633956,2024-07-14 11:54:00,2024-07-14 12:33:28.900940846,2024-07-14 12:34:00,Medium,hot,City,1
814592,31.1078,121.52283,31.12021,121.50428,2.241142890897148,bike,84,39.053980461477735,2024-10-13 17:41:00,2024-10-13 18:19:57.874293816,2024-10-13 18:32:00,Very High,clear,City,1
1034238,31.10773,121.5229,31.12047,121.50423,2.272841973292921,van,84,23.55397222476804,2024-09-01 09:07:00,2024-09-01 09:46:05.482073592,2024-09-01 10:34:00,High,stormy,City,1
3800151,31.10788,121.52285,31.12023,121.50435,2.2332848030702235,truck,84,20.957584343729433,2024-10-08 09:34:00,2024-10-08 10:12:55.988352736,2024-10-08 10:14:00,High,clear,City,1
3077250,31.10784,121.52299,31.12055,121.5042,2.2797155310400434,bike,84,17.201522265655548,2024-10-09 12:43:00,2024-10-09 13:22:07.131727450,2024-10-09 13:28:00,Medium,hot,City,1
3258272,31.10787,121.52288,31.12047,121.50428,2.257941230595473,bike,84,27.353987810292605,2024-10-19 12:28:00,2024-10-19 13:07:01.905895342,2024-10-19 14:12:00,Medium,clear,City,1
2450315,31.10594,121.52285,31.1203,121.50427,2.3829205623046885,truck,84,24.520437366088395,2024-07-12 11:15:00,2024-07-12 11:54:31.900934952,2024-07-12 13:00:00,Medium,hot,City,1
1686467,31.10592,121.52271,31.12036,121.50425,2.380443989267225,scooter,84,19.18717876805328,2024-06-20 18:40:00,2024-06-20 19:19:31.306557423,2024-06-20 19:07:00,Very High,rainy,City,0
3789644,31.10594,121.52277,31.12064,121.5041,2.414714661103969,ev van,84,15.049645270021454,2024-07-31 08:57:00,2024-07-31 09:36:39.531518665,2024-07-31 10:44:00,Very High,hot,City,1
482752,31.10595,121.52289,31.12034,121.50433,2.3837451708077,bike,84,2.231153537098437,2024-06-18 14:31:00,2024-06-18 15:10:32.098840995,2024-06-18 15:20:00,Medium,stormy,City,1
3885410,31.10594,121.52276,31.12071,121.50405,2.422788007971881,ev bike,84,14.745805533634794,2024-07-01 10:57:00,2024-07-01 11:36:41.469121911,2024-07-01 13:09:00,High,stormy,City,1
4393846,31.10783,121.52285,31.12028,121.50424,2.2483815390422546,truck,84,17.784901297005614,2024-09-03 09:40:00,2024-09-03 10:18:59.611569370,2024-09-03 11:16:00,High,foggy,City,1
3583744,31.10605,121.52286,31.12038,121.50425,2.3828079376069646,truck,84,27.318885908093222,2024-07-24 09:10:00,2024-07-24 09:49:31.873905025,2024-07-24 10:04:00,High,clear,City,1
4129844,31.10606,121.5228,31.1207,121.50404,2.4165274427472694,van,84,53.352817078092805,2024-07-03 09:35:00,2024-07-03 10:14:39.966586257,2024-07-03 10:50:00,High,stormy,City,1
3923086,31.10591,121.52282,31.12009,121.50507,2.311172240374207,ev van,84,16.29543064486503,2024-08-12 15:41:00,2024-08-12 16:20:14.681337688,2024-08-12 16:25:00,High,cold,City,1
537448,31.10781,121.52288,31.11997,121.50504,2.170858613354487,ev van,84,10.436253980118039,2024-10-20 08:50:00,2024-10-20 09:28:41.006067205,2024-10-20 09:12:00,Very High,rainy,City,0
2027713,31.10785,121.52283,31.12042,121.50416,2.261107777797868,van,84,14.879544063425964,2024-10-14 10:33:00,2024-10-14 11:12:02.665866672,2024-10-14 12:05:00,High,clear,City,1
1185232,31.10777,121.52296,31.11992,121.50485,2.1903406209534686,ev van,84,27.349256885445357,2024-10-17 12:25:00,2024-10-17 13:03:45.681749030,2024-10-17 13:17:00,Medium,stormy,City,1
622141,31.106,121.52284,31.1203,121.5043,2.3756241569175622,ev bike,84,33.60380213998267,2024-07-13 10:30:00,2024-07-13 11:09:30.149797662,2024-07-13 12:51:00,High,hot,City,1
1565085,31.10606,121.52284,31.12064,121.50414,2.407812296074649,van,84,35.61124449980724,2024-06-27 10:10:00,2024-06-27 10:49:37.874951056,2024-06-27 11:48:00,High,clear,City,1
3159929,31.10789,121.5229,31.12059,121.50426,2.2678349809395746,van,84,37.03895487260894,2024-09-06 09:24:00,2024-09-06 10:03:04.280395424,2024-09-06 10:30:00,High,rainy,City,1
3021210,31.10782,121.52299,31.12045,121.50415,2.2779581965656264,ev van,84,39.07244526345645,2024-10-15 10:56:00,2024-10-15 11:35:06.709967175,2024-10-15 11:43:00,High,rainy,City,1
937490,31.106,121.52287,31.12076,121.50407,2.428341458244212,bike,84,21.138712602467606,2024-06-26 08:46:00,2024-06-26 09:25:42.801949980,2024-06-26 09:50:00,Very High,hot,City,1
3137900,31.10779,121.52291,31.12078,121.50378,2.3244169254642775,ev bike,84,54.64677695119599,2024-10-07 09:25:00,2024-10-07 10:04:17.860062110,2024-10-07 11:00:00,High,clear,City,1
4450937,31.10604,121.52289,31.12063,121.50415,2.411377262182453,scooter,84,20.048348283500857,2024-07-18 09:24:00,2024-07-18 10:03:38.730542922,2024-07-18 10:56:00,High,hot,City,1
1112437,31.10606,121.52275,31.12017,121.50359,2.405969236153618,bike,84,26.716975491498697,2024-06-25 10:04:00,2024-06-25 10:43:37.432616677,2024-06-25 11:44:00,High,stormy,City,1
4038167,31.10591,121.5228,31.12046,121.50428,2.392916213210862,ev bike,84,43.76520007486613,2024-08-11 10:51:00,2024-08-11 11:30:34.299891169,2024-08-11 12:44:00,High,clear,City,1
3640377,31.10785,121.52296,31.12006,121.50502,2.181768929342285,ev van,84,33.28466793068247,2024-10-13 17:47:00,2024-10-13 18:25:43.624543041,2024-10-13 18:16:00,Very High,rainy,City,0
2641704,31.10778,121.52285,31.1198,121.50423,2.220025366144096,truck,84,7.052074055045923,2024-10-14 10:35:00,2024-10-14 11:13:52.806087873,2024-10-14 11:29:00,High,cold,City,1
3960155,31.10602,121.52285,31.12013,121.50446,2.3508827309625935,bike,84,25.226876946148835,2024-07-23 09:40:00,2024-07-23 10:19:24.211855432,2024-07-23 10:41:00,High,hot,City,1
3232527,31.10785,121.52293,31.1205,121.50422,2.2696040494094882,ev van,84,37.53117868098036,2024-10-14 10:33:00,2024-10-14 11:12:04.704971857,2024-10-14 11:23:00,High,stormy,City,1
573090,31.10788,121.52281,31.12004,121.50413,2.2339739275468284,scooter,84,5.84202592958183,2024-09-28 09:26:00,2024-09-28 10:04:56.153742612,2024-09-28 12:03:00,High,hot,City,1
533878,31.10776,121.52289,31.12057,121.50419,2.2799298460903943,ev van,84,35.932349374840804,2024-10-13 17:44:00,2024-10-13 18:23:07.183163062,2024-10-13 18:37:00,Very High,cold,City,1
3490956,31.10784,121.52293,31.12058,121.50421,2.276564531303985,bike,84,30.75188807443388,2024-10-12 16:50:00,2024-10-12 17:29:06.375487514,2024-10-12 17:23:00,High,clear,City,0
1153499,31.10776,121.52298,31.12087,121.50362,2.349865169422301,bike,84,42.15725202776534,2024-10-01 08:59:00,2024-10-01 09:38:23.967640659,2024-10-01 09:54:00,Very High,stormy,City,1
1645053,31.10783,121.52293,31.11953,121.50446,2.1872925832596444,ev bike,84,15.203769623901364,2024-09-23 09:15:00,2024-09-23 09:53:44.950219983,2024-09-23 10:35:00,High,rainy,City,1
3458087,31.10592,121.52288,31.12024,121.50395,2.4048100603984315,ev van,84,39.455554452759756,2024-08-17 09:26:00,2024-08-17 10:05:37.154414494,2024-08-17 11:18:00,High,hot,City,1
2340328,31.10773,121.52292,31.11971,121.50425,2.2211585114198966,scooter,84,27.43925471575614,2024-10-08 09:35:00,2024-10-08 10:13:53.078042742,2024-10-08 10:23:00,High,foggy,City,1
1338265,31.10772,121.52294,31.11957,121.50442,2.2010655944559314,ev bike,84,50.52167922493195,2024-09-21 09:04:00,2024-09-21 09:42:48.255742669,2024-09-21 09:30:00,High,foggy,City,0
3152437,31.10783,121.52282,31.12098,121.5046,2.2686099795238723,ev bike,84,65.17771020232834,2024-10-06 13:34:00,2024-10-06 14:13:04.466395087,2024-10-06 14:37:00,Medium,clear,City,1
11742,31.10787,121.52299,31.1205,121.50419,2.2749605099064927,bike,84,47.249649230863795,2024-09-19 11:42:00,2024-09-19 12:21:05.990522378,2024-09-19 12:06:00,Medium,stormy,City,0
1240397,31.1078,121.52297,31.12093,121.5044,2.2927692417925023,bike,84,32.050308541407844,2024-09-27 10:27:00,2024-09-27 11:06:10.264618029,2024-09-27 12:02:00,High,clear,City,1
2447005,31.10775,121.52294,31.12106,121.50434,2.307756093875721,truck,84,58.495621795010805,2024-10-02 09:22:00,2024-10-02 10:01:13.861462528,2024-10-02 10:27:00,High,stormy,City,1
3784879,31.10787,121.5229,31.12077,121.50394,2.3055189947987267,ev van,84,33.81707019665268,2024-10-09 12:43:00,2024-10-09 13:22:13.324558752,2024-10-09 13:37:00,Medium,rainy,City,1
349762,31.10784,121.52283,31.12014,121.50402,2.253252544813098,ev bike,84,12.099931638114922,2024-09-09 10:59:00,2024-09-09 11:38:00.780610755,2024-09-09 12:46:00,High,hot,City,1
268141,31.10787,121.52287,31.12091,121.50443,2.276854013457301,truck,84,24.58159268829654,2024-10-07 09:25:00,2024-10-07 10:04:06.444963230,2024-10-07 11:05:00,High,cold,City,1
4187993,31.10778,121.52288,31.12,121.50518,2.164629499882787,van,84,36.09010854623259,2024-10-06 13:31:00,2024-10-06 14:09:39.511079973,2024-10-06 13:51:00,Medium,cold,City,0
2696947,31.10775,121.52281,31.12058,121.50416,2.2776074904741255,ev van,84,37.01375449916523,2024-09-10 09:26:00,2024-09-10 10:05:06.625797714,2024-09-10 10:55:00,High,cold,City,1
3940125,31.10776,121.5229,31.12098,121.50439,2.2947657321201045,truck,84,8.977345634949703,2024-09-12 08:52:00,2024-09-12 09:31:10.743775707,2024-09-12 10:11:00,Very High,clear,City,1
3482404,31.10783,121.52288,31.12043,121.50418,2.2654150253797147,bike,84,9.433300717939945,2024-10-04 09:35:00,2024-10-04 10:14:03.699606092,2024-10-04 09:59:00,High,stormy,City,0
4152644,31.10785,121.52286,31.12056,121.50424,2.2670390504679534,truck,84,20.24173144800131,2024-09-02 09:11:00,2024-09-02 09:50:04.089372112,2024-09-02 10:31:00,High,rainy,City,1
2617482,31.10779,121.52286,31.11969,121.50409,2.223477945055421,van,84,32.826574629947565,2024-09-12 08:42:00,2024-09-12 09:20:53.634706814,2024-09-12 09:46:00,Very High,foggy,City,1
962419,31.10601,121.52281,31.12037,121.50429,2.3786827760579747,scooter,84,34.66603558249833,2024-06-02 16:40:00,2024-06-02 17:19:30.883866253,2024-06-02 18:39:00,High,cold,City,1
976127,31.10787,121.52296,31.12022,121.50429,2.2460695161207225,truck,84,27.176263305631345,2024-09-04 09:23:00,2024-09-04 10:01:59.056683867,2024-09-04 10:59:00,High,stormy,City,1
1739278,31.10786,121.52292,31.12033,121.5043,2.2505006844723687,scooter,84,13.156272347125295,2024-09-30 09:09:00,2024-09-30 09:48:00.120164274,2024-09-30 09:40:00,High,stormy,City,0
2829249,31.10785,121.52294,31.11958,121.50434,2.1992298738614346,scooter,84,50.103445364007214,2024-09-05 10:35:00,2024-09-05 11:13:47.815169726,2024-09-05 11:51:00,High,rainy,City,1
3301173,31.10786,121.52284,31.12049,121.50429,2.2562851786421056,scooter,84,9.741856614216546,2024-09-06 09:20:00,2024-09-06 09:59:01.508442872,2024-09-06 10:37:00,High,foggy,City,1
2756615,31.10775,121.52297,31.11968,121.50402,2.239247188290714,truck,84,43.85879284813094,2024-09-07 09:24:00,2024-09-07 10:02:57.419325189,2024-09-07 09:53:00,High,foggy,City,0
1771317,31.10786,121.52293,31.1202,121.50425,2.246143686180113,van,84,35.76180036179165,2024-09-06 09:23:00,2024-09-06 10:01:59.074484683,2024-09-06 10:55:00,High,hot,City,1
1098501,31.10599,121.52276,31.12052,121.50413,2.3991431546732107,van,84,43.542560976941424,2024-08-13 09:51:00,2024-08-13 10:30:35.794357120,2024-08-13 12:09:00,High,rainy,City,1
1392390,31.10782,121.52286,31.12058,121.50411,2.2801841891265235,truck,84,18.759985396829002,2024-09-09 11:05:00,2024-09-09 11:44:07.244205390,2024-09-09 12:52:00,Medium,clear,City,1
3178272,31.1078,121.52299,31.12023,121.50412,2.2665799000572386,truck,84,23.0961475049516,2024-09-09 11:04:00,2024-09-09 11:43:03.979176012,2024-09-09 12:18:00,Medium,hot,City,1
3021643,31.1078,121.5229,31.11999,121.50481,2.1915896849571137,ev bike,84,25.936785555137323,2024-09-02 09:18:00,2024-09-02 09:56:45.981524389,2024-09-02 10:16:00,High,foggy,City,1
4048101,31.10778,121.52287,31.12083,121.5037,2.331547705271366,van,84,18.300698733415086,2024-10-13 10:23:00,2024-10-13 11:02:19.571449266,2024-10-13 11:17:00,High,cold,City,1
2504090,31.106,121.52288,31.12017,121.50476,2.336298153708457,ev bike,84,28.38256040170254,2024-07-18 09:46:00,2024-07-18 10:25:20.711556889,2024-07-18 10:42:00,High,foggy,City,1
2040108,31.10598,121.52285,31.12015,121.50423,2.371661117701434,scooter,84,47.835301809807355,2024-08-21 09:49:00,2024-08-21 10:28:29.198668248,2024-08-21 11:15:00,High,hot,City,1
2562061,31.10601,121.52276,31.12081,121.50479,2.3737879277157825,scooter,84,6.512129108782355,2024-06-09 10:12:00,2024-06-09 10:51:29.709102650,2024-06-09 12:15:00,High,clear,City,1
1442068,31.10595,121.5228,31.12059,121.50415,2.4088000218278367,truck,84,15.702644058101255,2024-08-18 09:30:00,2024-08-18 10:09:38.112005239,2024-08-18 10:24:00,High,cold,City,1
4391246,31.1078,121.52292,31.11996,121.50484,2.1887796022187893,bike,84,14.143161186876531,2024-09-05 10:29:00,2024-09-05 11:07:45.307104532,2024-09-05 11:34:00,High,hot,City,1
3431378,31.10592,121.5228,31.12088,121.50408,2.43785381806973,bike,84,23.789233412194967,2024-08-20 09:33:00,2024-08-20 10:12:45.084916335,2024-08-20 11:04:00,High,stormy,City,1
1180307,31.10599,121.52271,31.12077,121.50394,2.427742223827391,scooter,84,23.19856631608443,2024-08-23 10:10:00,2024-08-23 10:49:42.658133716,2024-08-23 11:58:00,High,rainy,City,1
2219181,31.106,121.52279,31.11964,121.50413,2.335822360350362,ev van,84,36.24302557848887,2024-08-11 10:57:00,2024-08-11 11:36:20.597366484,2024-08-11 12:05:00,High,clear,City,1
4017832,31.10772,121.52284,31.11996,121.50477,2.1935399658695793,scooter,84,25.6304535005224,2024-09-14 09:05:00,2024-09-14 09:43:46.449591810,2024-09-14 10:09:00,High,foggy,City,1
2356784,31.106,121.52272,31.12018,121.5041,2.3723996468942645,ev van,84,29.497925325505427,2024-06-04 09:47:00,2024-06-04 10:26:29.375915256,2024-06-04 12:56:00,High,stormy,City,1
1516530,31.10782,121.5229,31.12089,121.50379,2.328466259882836,bike,84,30.87106328106438,2024-10-04 09:34:00,2024-10-04 10:13:18.831902371,2024-10-04 10:24:00,High,rainy,City,1
2246398,31.106,121.5228,31.12028,121.50424,2.375552154530103,ev bike,84,28.67202584942824,2024-06-03 15:29:00,2024-06-03 16:08:30.132517086,2024-06-03 16:46:00,High,hot,City,1
1832220,31.10786,121.52291,31.12,121.50509,2.16798340966037,truck,84,35.251565949626915,2024-08-29 09:23:00,2024-08-29 10:01:40.316018319,2024-08-29 10:51:00,High,rainy,City,1
3945326,31.10782,121.52292,31.12039,121.50422,2.2633538421596433,van,84,23.388274147541566,2024-09-20 12:04:00,2024-09-20 12:43:03.204922118,2024-09-20 12:32:00,Medium,clear,City,0
3733197,31.10597,121.52282,31.12065,121.50363,2.449898612791798,truck,84,48.80201022438405,2024-08-10 10:09:00,2024-08-10 10:48:47.975667069,2024-08-10 11:40:00,High,foggy,City,1
3730475,31.10788,121.52282,31.12081,121.50395,2.300900144973583,ev bike,84,61.665576601181805,2024-09-29 09:16:00,2024-09-29 09:55:12.216034792,2024-09-29 10:04:00,High,rainy,City,1
4181275,31.1078,121.52297,31.12029,121.5036,2.308495026533082,van,84,35.29349246257612,2024-10-11 09:28:00,2024-10-11 10:07:14.038806369,2024-10-11 10:02:00,High,hot,City,0
2247264,31.10771,121.52293,31.12078,121.50396,2.31806981531189,ev van,84,28.421825793789402,2024-09-04 09:30:00,2024-09-04 10:09:16.336755673,2024-09-04 11:10:00,High,stormy,City,1
74520,31.10593,121.52273,31.12078,121.50403,2.428128451140047,van,84,34.12031030594794,2024-07-31 08:58:00,2024-07-31 09:37:42.750828273,2024-07-31 10:29:00,Very High,cold,City,1
597539,31.10609,121.52282,31.12032,121.50426,2.371838619627093,ev van,84,9.325524258935141,2024-06-21 13:46:00,2024-06-21 14:25:29.241268711,2024-06-21 13:49:00,Medium,foggy,City,0
1509542,31.10604,121.52282,31.12035,121.50424,2.3791976004673896,van,84,27.73377236289426,2024-07-22 09:15:00,2024-07-22 09:54:31.007424110,2024-07-22 10:30:00,High,foggy,City,1
1990904,31.10609,121.52289,31.12069,121.50404,2.419880128001465,bike,84,14.637740793659315,2024-07-21 09:09:00,2024-07-21 09:48:40.771230721,2024-07-21 10:04:00,High,foggy,City,1
3636042,31.10778,121.52282,31.12025,121.50388,2.274573738349926,truck,84,32.47358405148596,2024-10-04 09:35:00,2024-10-04 10:14:05.897697202,2024-10-04 10:18:00,High,clear,City,1
344838,31.106,121.52274,31.12027,121.50436,2.3620874601589796,bike,84,14.709085501175963,2024-06-24 09:54:00,2024-06-24 10:33:26.900990438,2024-06-24 11:20:00,High,cold,City,1
2612182,31.1078,121.52284,31.12089,121.50401,2.3091015654350504,van,84,20.19190668447836,2024-09-08 08:51:00,2024-09-08 09:30:14.184375703,2024-09-08 10:12:00,Very High,hot,City,1
213624,31.10593,121.52289,31.12093,121.50417,2.440890538691878,van,84,1.7518214501209401,2024-07-14 11:54:00,2024-07-14 12:33:45.813729286,2024-07-14 13:12:00,Medium,stormy,City,1
2445214,31.10596,121.52272,31.12045,121.50415,2.391926061371091,ev bike,84,8.287925688219634,2024-07-15 11:49:00,2024-07-15 12:28:34.062254730,2024-07-15 12:32:00,Medium,cold,City,1
4378521,31.10783,121.5229,31.12029,121.50386,2.2814514013591634,van,84,30.244959674874867,2024-10-07 09:25:00,2024-10-07 10:04:07.548336327,2024-10-07 10:37:00,High,rainy,City,1
2624593,31.10789,121.52299,31.11998,121.50482,2.1907376801620786,bike,84,12.661741119010971,2024-10-07 09:27:00,2024-10-07 10:05:45.777043237,2024-10-07 10:06:00,High,clear,City,1
3979243,31.10605,121.52275,31.12031,121.50438,2.360634683235308,ev van,84,40.430907460074444,2024-07-14 11:55:00,2024-07-14 12:34:26.552323976,2024-07-14 13:07:00,Medium,hot,City,1
2160466,31.10594,121.52285,31.1207,121.50415,2.4213344375191594,ev van,84,11.439786768139484,2024-07-12 11:11:00,2024-07-12 11:50:41.120265006,2024-07-12 13:09:00,Medium,hot,City,1
2638902,31.10596,121.52289,31.12061,121.50412,2.417981405316276,truck,84,31.65855877321459,2024-07-16 10:51:00,2024-07-16 11:30:40.315537274,2024-07-16 11:17:00,High,foggy,City,0
4403662,31.10592,121.52283,31.11976,121.50422,2.346727543575462,truck,84,14.198763454509304,2024-08-18 18:20:00,2024-08-18 18:59:23.214610458,2024-08-18 18:55:00,Very High,cold,City,0
603402,31.10774,121.52283,31.11999,121.50484,2.1882640894004255,bike,84,30.68458288649385,2024-10-09 12:44:00,2024-10-09 13:22:45.183381457,2024-10-09 13:07:00,Medium,rainy,City,0
3466640,31.10787,121.52289,31.12107,121.5037,2.3434462826604796,van,84,3.0930557220159094,2024-10-14 10:34:00,2024-10-14 11:13:22.427107837,2024-10-14 11:47:00,High,clear,City,1
615865,31.10591,121.52286,31.12079,121.50418,2.4290039991782546,ev van,84,18.63426415483396,2024-07-01 11:01:00,2024-07-01 11:40:42.960959802,2024-07-01 12:47:00,Medium,stormy,City,1
1750019,31.10591,121.52271,31.12077,121.50404,2.4267924951859037,truck,84,12.986944094368688,2024-07-06 09:25:00,2024-07-06 10:04:42.430198845,2024-07-06 10:29:00,High,stormy,City,1
947417,31.10775,121.52281,31.12073,121.50349,2.337929386986984,bike,84,37.83676880771128,2024-10-01 17:39:00,2024-10-01 18:18:21.103052875,2024-10-01 18:32:00,Very High,rainy,City,1
1367546,31.10601,121.52288,31.1202,121.50418,2.3788327235604725,ev bike,84,31.78799116011948,2024-08-15 09:11:00,2024-08-15 09:50:30.919853653,2024-08-15 10:18:00,High,stormy,City,1
156339,31.10599,121.52287,31.1211,121.50435,2.4354446608737854,scooter,84,7.435427673817968,2024-07-29 18:39:00,2024-07-29 19:18:44.506718611,2024-07-29 18:51:00,Very High,foggy,City,0
2247648,31.106,121.52286,31.12069,121.50415,2.416766473062377,scooter,84,22.226462071434426,2024-07-05 09:58:00,2024-07-05 10:37:40.023953535,2024-07-05 11:08:00,High,clear,City,1
328826,31.10594,121.52274,31.12098,121.50416,2.434229921691375,ev van,84,14.048722804353323,2024-06-26 08:48:00,2024-06-26 09:27:44.215181204,2024-06-26 10:23:00,Very High,cold,City,1
3094377,31.10596,121.5228,31.12028,121.50426,2.3771136775075976,bike,84,38.799822963167244,2024-06-07 13:51:00,2024-06-07 14:30:30.507282601,2024-06-07 15:17:00,Medium,clear,City,1
4450119,31.10779,121.52289,31.12012,121.50413,2.2515019383314336,scooter,84,43.415999548771424,2024-09-12 08:49:00,2024-09-12 09:28:00.360465199,2024-09-12 10:00:00,Very High,hot,City,1
439759,31.10778,121.5229,31.11951,121.50407,2.216898198276124,ev van,84,4.431384352806388,2024-09-11 09:46:00,2024-09-11 10:24:52.055567584,2024-09-11 10:46:00,High,stormy,City,1
103131,31.10609,121.52274,31.12036,121.5043,2.3663205901997233,ev bike,84,37.02451402358125,2024-07-08 09:56:00,2024-07-08 10:35:27.916941646,2024-07-08 10:58:00,High,cold,City,1
2539946,31.10595,121.52276,31.12031,121.50427,2.3765675067311283,scooter,84,13.31623384794759,2024-07-09 10:12:00,2024-07-09 10:51:30.376201615,2024-07-09 12:04:00,High,foggy,City,1
3932752,31.10609,121.52284,31.12028,121.50422,2.373137490938737,ev bike,84,21.511821730767018,2024-07-15 11:52:00,2024-07-15 12:31:29.552997826,2024-07-15 12:52:00,Medium,clear,City,1
